"% Crown Consumed (crown volume completely consumed by fire)","% Crown Scorch (crown volume scorched/singed by the fire)","% Green Crown (% of crown area green at time of assessment)","% Trunk Burn",Address,"Address Number","Address Street","Affected Parts of the Tree",Archived,"Area of New Growth",City,Code,"Common Name",Condition,"Critical Root Zone(CRZ)","Crown Light Exposure","Crown Width (width of canopy, measured)","CRZ Ratio",Cultivar,"Data Source","Date Added","Date of Assessment","Date Planted",DBH,"DBH Range","DBH Stem 1","DBH Stem 2","DBH Stem 3","DBH Stem 4","DBH Stem 5","DBH Stem 6","Distance from Nearest Burned Structure","East Canopy Length (in.)",Family,Funder,Genus,Geometry,"GPS Latitude - (Hand Held Unit)","GPS Longitude - (Hand Held Unit)","Grant Cycle","Green Infrastructure Type","Growing Space","Has Ecobenefits","Height Range","Height to Crown Base (measurement to lowest lateral branch)","Impervious Area","Infection Severity","Inspection Cycle","Installed Irrigation","Irrigation type",Jurisdiction,"Jurisdiction (temp)","Land Use","Last Inspection","Last Modified","Last Modified User","Last Watered","Latin Name",Latitude,"Location Description",Longitude,"Maintenance Comments","Measument (A) - Distance from Eye level to Ground (ft.)","Measurment (B) - Distance from You to Trunk (ft.)","Measurment (C) - Clinometer Angle","New Fungal Activity","New Insect Activity","Next Inspection","North Canopy Length (in.)",Notes,"Number of Stems",Observations,"Paid for by","Park Name","Percent Dieback (%)",Photos,"Planting Site Width","Possible Infection?","Presence of Insulating Bark","Primary ID","Project Name","Property Address","Recovery Potential with Interventions",Size,"South Canopy Length (in.)",Status,"Structural Damage to Branches","Structures Burned","Survival Potential","Temperature Outside Tree Shade (F)","Temperature Under Tree Shade (F)","TPZ Ratio","Tree Assessor Name","Tree Comments","Tree Height (Estimated)","Tree Number","Tree Protection Zone(TPZ)","Tree Work","Trunk Burn Severity","Trunk Cambium Health",Understory,User,Watering,"Weather Conditions","West Canopy Length (in.)",Wires
,,,,"3022 Mount Curve Avenue",3022,"Mount Curve Avenue",,No,,Altadena,CALE,"Gold Medallion Tree",Good,,,,,,,9/22/2025,,,13.7,12-18in,8.5,7.5,7.7,,,,,4,Fabaceae,,,0101000020110F0000B038909CE71469C15736056D78F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Cassia leptophylla",34.196968536564,,-118.12857567796,,,,,,,,4,,"Multiple Stems",,,,,image.jpg_pg_68d1a30ff1880.jpg,,,,64514,"Altadena Tree Protection: Properties Served",,,,3,Alive,,,,,,,,,,1,,,,,,CCC,,,3,
,,,,"3022 Mount Curve Avenue",3022,"Mount Curve Avenue",,No,,Altadena,PL3,Sycamore,Good,,,,,,,9/22/2025,,,31.5,>30in,,,,,,,,4,Platanaceae,,,0101000020110F0000BA700512E71469C14E37A0E37AF04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,Platanus,34.197005141521,,-118.12853678593,,,,,,,,6,,1,,,,,image.jpg_pg_68d1a20bbea79.jpg,,,,64512,"Altadena Tree Protection: Properties Served",,,,4,Alive,,,,,,,,,,1,,,,,,CCC,,,3,
,,,,"1065 Wapello Street",1065,"Wapello Street",,No,,Altadena,QUAG,"Coast live oak; California live oak",Poor,,,,,,,9/22/2025,,,40,>30in,,,,,,,,,Fagaceae,,Quercus,0101000020110F00009C499F59DA1469C17776B6B7D6F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,9/22/2025,"Quercus agrifolia",34.198369711586,,-118.12762263811,,,,,,,,,,1,,,,,1000005570.jpg_pg_68d1976dc9d11.jpg,,,,64511,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,ARRO,"Queen palm",Good,,,,,,,9/22/2025,,,13,12-18in,,,,,,,,4,Arecaceae,,Arecastrum,0101000020110F00008F55B096B01469C106BD218E5AF04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Arecastrum romanzoffianum",34.196524653925,,-118.12462144158,,,,,,,,4,,1,,,,,image.jpg_pg_68d18d5fc6175.jpg,,,,64510,"Altadena Tree Protection: Properties Served",,,,3,Alive,,,,,,,,,,1,,,,,,CCC,,,3,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,OLEU,Olive,Fair,,,,,,,9/22/2025,,,9,6-12in,,,,,,,,2,,,Olea,0101000020110F0000E8ADA7B0B21469C1EC5F29ED52F04E41,,,,,,No,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Olea europaea",34.196411288546,,-118.12477246135,,,,,,,,2,,1,,,,,image.jpg_pg_68d18b23a183f.jpg,,,,64508,"Altadena Tree Protection: Properties Served",,,,1,Alive,,,,,,,,,,1,,,,,,CCC,,,2,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,QUAG,"Coast live oak; California live oak",Fair,,,,,,,9/22/2025,,,14,12-18in,,,,,,,,1,Fagaceae,,Quercus,0101000020110F0000CADDCCF3B21469C1DA5836CF52F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Quercus agrifolia",34.196409550056,,-118.1247913106,,,,,,,,2,,1,,,,,image.jpg_pg_68d1884e63dcd.jpg,,,,64507,"Altadena Tree Protection: Properties Served",,,,2,Alive,,,,,,,,,,1,,,,,,CCC,,,1,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,CISP,Citrus,Fair,,,,,,,9/22/2025,,,7,6-12in,,,,,,,,2,,,Citrus,0101000020110F0000EE8C12DBB01469C15962F82359F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Citrus  species",34.196503631301,,-118.12464063848,,,,,,,,3,,1,,,,,image.jpg_pg_68d186f90006d.jpg,,,,64506,"Altadena Tree Protection: Properties Served",,,,3,Alive,,,,,,,,,,1,,,,,,CCC,,,2,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,ARRO,"Queen palm",Good,,,,,,,9/22/2025,,,20.83,18-24in,12,13,11,,,,,7,Arecaceae,,Arecastrum,0101000020110F0000640FF64AB11469C154861F2658F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Arecastrum romanzoffianum",34.196488896071,,-118.12467204828,,,,,,,,9,,"Multiple Stems",,,,,image.jpg_pg_68d186bc7d75d.jpg,,,,64505,"Altadena Tree Protection: Properties Served",,,,13,Alive,,,,,,,,,,1,,,,,,CCC,,,8,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,CHSP,"Silk Floss Tree",Good,,,,,,,9/22/2025,,,33,>30in,,,,,,,,4,Malvaceae,,Ceiba,0101000020110F0000BB135ED4B11469C1E9F85D3557F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Ceiba speciosa",34.196474920744,,-118.12471062146,,,,,,,,4,,1,,,,,image.jpg_pg_68d185df5f97b.jpg,,,,64504,"Altadena Tree Protection: Properties Served",,,,3,Alive,,,,,,,,,,1,,,,,,CCC,,,3,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,MA1,"Magnolia species ",Fair,,,,,,,9/22/2025,,,5.32,3-6in,4,3,1,1.5,,,,3,Magnoliaceae,,,0101000020110F00004679FB9BB11469C103B8D3F957F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,Magnolia,34.196486324785,,-118.12469479282,,,,,,,,4,,"Multiple Stems",,,,,image.jpg_pg_68d184941a397.jpg,,,,64503,"Altadena Tree Protection: Properties Served",,,,6,Alive,,,,,,,,,,1,,,,,,CCC,,,4,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,PRCA,"Carolina Laurel Cherry",Good,,,,,,,9/22/2025,,,12,12-18in,,,,,,,,6,,,,0101000020110F0000C3F332EEB11469C1083708E057F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Prunus caroliniana",34.196484827449,,-118.12471787298,,,,,,,,13,,1,,,,,image.jpg_pg_68d184190cf5a.jpg,,,,64502,"Altadena Tree Protection: Properties Served",,,,5,Alive,,,,,,,,,,1,,,,,,CCC,,,9,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,PRCA,"Carolina Laurel Cherry",Good,,,,,,,9/22/2025,,,3,3-6in,,,,,,,,2,,,,0101000020110F00000AC43028B21469C1DABBA3B655F04E41,,,,,,Yes,N/A,,,,,,,,,,,10/9/2025,Marian,,"Prunus caroliniana",34.196452704301,,-118.12473415255,,,,,,,,3,,1,,,,,image.jpg_pg_68d18378e5005.jpg,,,,64501,"Altadena Tree Protection: Properties Served",,,,2,Alive,,,,,,,,,,1,,,,,,CCC,,,2,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,PRCA,"Carolina Laurel Cherry",Good,,,,,,,9/22/2025,,,2,0-3in,,,,,,,,2,,,,0101000020110F0000EE3D0924B21469C18565C8A756F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Prunus caroliniana",34.196466702105,,-118.12473298632,,,,,,,,2,,1,,,,,image.jpg_pg_68d18327ea0c7.jpg,,,,64500,"Altadena Tree Protection: Properties Served",,,,2,Alive,,,,,,,,,,1,,,,,,CCC,,,2,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,PRCA,"Carolina Laurel Cherry",,,,,,,,9/22/2025,,,3.5,3-6in,,,,,,,,3,,,,0101000020110F0000FD74DD41B21469C13982841256F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Prunus caroliniana",34.196458037608,,-118.12474136001,,,,,,,,3,,1,,,,,image.jpg_pg_68d182ed12904.jpg,,,,64499,"Altadena Tree Protection: Properties Served",,,,2,Alive,,,,,,,,,,1,,,,,,CCC,,,2,
,,,,"3000 Rubio Canyon Road",3000,"Rubio Canyon Road",,No,,Altadena,QUAG,"Coast live oak; California live oak",Good,,,,,,,9/22/2025,,,18,18-24in,,,,,,,,5,Fagaceae,,Quercus,0101000020110F000036D42650B21469C18FB1BC8C54F04E41,,,,,,Yes,N/A,,,,,,,,,,9/22/2025,10/9/2025,Marian,,"Quercus agrifolia",34.196435411748,,-118.1247453706,,,,,,,,7,,1,,,,,image.jpg_pg_68d180b78dba2.jpg,,,,64498,"Altadena Tree Protection: Properties Served",,,,6,Alive,,,,,,,,,,1,,,,,,CCC,,,6,
,,,,"464 East Mariposa Street",464,"East Mariposa Street",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000B5295AFE861569C19E7DAB1CACEE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.190127941296,,-118.1400297,,,,,,,,,,1,,,,,,,,,64497,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"356 Vinehill Drive",356,"Vinehill Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000A6E4D013551569C19EC1D375C0F24E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.205646909259,,-118.13644246425,,,,,,,,,,1,,,,,,,,,64496,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"440 West Poppyfields Drive",440,"West Poppyfields Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F00008571BAC24B1669C1F3C0406F97F14E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.201233411786,,-118.15417041105,,,,,,,,,,1,,,,,,,,,64495,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"526 West Altadena Drive",526,"West Altadena Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000F5045AE47D1669C154F4E3BAA3F04E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.197612039278,,-118.15777311105,,,,,,,,,,1,,,,,,,,,64494,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"1739 East Mendocino Street",1739,"East Mendocino Street",,No,,Altadena,,"Property - Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000A8AAD71F231469C11A3E6A7FA7ED4E41,,,,,,No,N/A,,,,,,,,,,9/26/2025,10/9/2025,Marian,9/26/2025,,34.186254779633,,-118.11445508221,,,,,,,,,,1,,,,,,,,,64493,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2072 North Roosevelt Avenue",2072,"North Roosevelt Avenue",,No,,Altadena,,"Property - Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000AB98BA9D701369C1E3BF5D906BEC4E41,,,,,,No,N/A,,,,,,,,,,9/26/2025,10/9/2025,Marian,9/26/2025,,34.181559239585,,-118.10162654663,,,,,,,,,,1,,,,,,,,,64492,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3281 Dabney Street",3281,"Dabney Street",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F00007AA7A470661669C19FF559F69DF14E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.201330409628,,-118.15608772884,,,,,,,,,,1,,,,,,,,,64491,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"416 East Mendocino Street",416,"East Mendocino Street",,No,,Altadena,,"Property - Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000A239C244921569C198E525CC30EE4E41,,,,,,No,N/A,,,,,,,,,,10/1/2025,10/9/2025,Marian,10/1/2025,,34.188295304299,,-118.14083998221,,,,,,,,,,1,,,,,,,,,64490,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3689 North Fair Oaks Avenue",3689,"North Fair Oaks Avenue",,No,,Altadena,,"Property - Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000A941A0499B1569C1BFA987833BF34E41,,,,,,No,N/A,,,,,,,,,,9/12/2025,10/9/2025,Marian,9/12/2025,,34.207475290964,,-118.14148813558,,,,,,,,,,1,,,,,,,,,64488,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3172 Alaca Drive",3172,"Alaca Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F000016EF076D661569C13C79F6FBE2F04E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.198551991493,,-118.13768921779,,,,,,,,,,1,,,,,,,,,64487,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"648 Wapello Street",648,"Wapello Street",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000C4B88A5B111569C1368F5FEFB5F04E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.197882565368,,-118.13157576425,,,,,,,,,,1,,,,,,,,,64486,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"1492 East Loma Alta Drive",1492,"East Loma Alta Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000C5EA93D1661469C15F2F4294CAEF4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.194385114353,,-118.11931994663,,,,,,,,,,1,,,,,,,,,64485,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2371 Tanoble Drive",2371,"Tanoble Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000C7A375E42C1469C1457C7909C4ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.186678929703,,-118.11515706425,,,,,,,,,,1,,,,,,,,,64484,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"244 Laurel Drive",244,"Laurel Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000DC27A7A10D1669C1D55CB75DA0F14E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.20136612806,,-118.14970548221,,,,,,,,,,1,,,,,,,,,64483,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2975 Santa Anita Avenue",2975,"Santa Anita Avenue",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F00004F8041404D1569C1830893252DF04E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.19584987314,,-118.13588001779,,,,,,,,,,1,,,,,,,,,64482,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"85 West Las Flores Drive",85,"West Las Flores Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F000098AA2E11E61569C163B5EBF041F14E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.199963023311,,-118.14686218221,,,,,,,,,,1,,,,,,,,,64481,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"178 East Las Flores Drive",178,"East Las Flores Drive",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000B8760BED9E1569C136205CDEB8F04E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.197926157651,,-118.14174960675,,,,,,,,,,1,,,,,,,,,64480,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"222 Ventura Street",222,"Ventura Street",,No,,Altadena,,"Property - Not Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000F2CC0455541669C1305752A684EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.189541477335,,-118.1547864,,,,,,,,,,1,,,,,,,,,64479,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2795 North Holliston Avenue",2795,"North Holliston Avenue",,No,,Altadena,,"Property - Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F00001CE715FAA91469C14E85060EBEEF4E41,,,,,,No,N/A,,,,,,,,,,9/19/2025,10/9/2025,Marian,9/19/2025,,34.194198995174,,-118.12414628803,,,,,,,,,,1,,,,,,,,,64478,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"1495 Braeburn Road",1495,"Braeburn Road",,No,,Altadena,,"Property - Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000C44BFAA46B1469C16155499008EE4E41,,,,,,No,N/A,,,,,,,,,,9/18/2025,10/9/2025,Marian,9/18/2025,,34.187697361214,,-118.11966675245,,,,,,,,,,1,,,,,,,,,64477,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"287 East Poppyfields Drive",287,"East Poppyfields Drive",,No,,Altadena,,"Property - Visited",,,,,,,,9/19/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000276711CD851569C1D8CAFF766AF04E41,,,,,,No,N/A,,,,,,,,,,9/16/2025,10/9/2025,Marian,9/16/2025,,34.196761073919,,-118.13994399954,,,,,,,,,,1,,,,,,,,,64476,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,QUAG,"Coast live oak; California live oak",Poor,,,,,,,9/18/2025,,,,N/A,,,,,,,,,Fagaceae,,Quercus,0101000020110F0000FDC2D276801469C162AB1DC649EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Quercus agrifolia",34.188666494424,,-118.12116296549,,,,,,,,,,1,,,,,1000005462.jpg_pg_68cc4d603ee2d.jpg,,,,64472,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,QUAG,"Coast live oak; California live oak",Poor,,,,,,,9/18/2025,,,,N/A,,,,,,,,,Fagaceae,,Quercus,0101000020110F0000711F585D801469C15DE39C0744EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Quercus agrifolia",34.1885811272,,-118.12115581292,,,,,,,,,,1,,,,,1000005461.jpg_pg_68cc4d4529a95.jpg,,,,64471,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,,"Liquid Amber",Poor,,,,,,,9/18/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000C71DF1447F1469C1BD49FF2C55EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188835944205,,-118.12107709738,,,,,,,,,,1,,,,,1000005460.jpg_pg_68cc4cecba0f9.jpg,,,,64470,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2552 Boulder Road",2552,"Boulder Road",,No,,Altadena,,"Liquid Amber",Poor,,,,,,,9/18/2025,,,,N/A,,,,,,,,,,,,0101000020110F00002E6F74997F1469C14C859F9C56EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188857285963,,-118.12110082215,,,,,,,,,,1,,,,,1000005459.jpg_pg_68cc4cdc6e661.jpg,,,,64469,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2552 Boulder Road",2552,"Boulder Road",,No,,Altadena,,"Liquid Amber",Fair,,,,,,,9/18/2025,,,,N/A,,,,,,,,,,,,0101000020110F00001F1D88E97F1469C136CF82C955EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188845030287,,-118.12112330162,,,,,,,,,,1,,,,,1000005458.jpg_pg_68cc4cc880691.jpg,,,,64468,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2552 Boulder Road",2552,"Boulder Road",,No,,Altadena,,"Liquid Amber",Fair,,,,,,,9/18/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000ED9209DC801469C1F434D59D55EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188842494643,,-118.12119137867,,,,,,,,,,1,,,,,1000005457.jpg_pg_68cc4ca45fbab.jpg,,,,64467,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,PI2,Pine,Poor,,,,,,,9/18/2025,,,,N/A,,,,,,,,,,,Pinus,0101000020110F00006476F0097D1469C1068E066656EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Pinus  species",34.188854116418,,-118.12091680353,,,,,,,,,,1,,,,,1000005456.jpg_pg_68cc4c5a22421.jpg,,,,64466,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2552 Boulder Road",2552,"Boulder Road",,No,,Altadena,PI2,Pine,,,,,,,,9/18/2025,,,,N/A,,,,,,,,,,,Pinus,0101000020110F000029B5A86F7B1469C144FFBDB956EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Pinus  species",34.188858976409,,-118.1208016282,,,,,,,,,,1,,,,,1000005455.jpg_pg_68cc4c4470f8a.jpg,,,,64465,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,QUAG,"Coast live oak; California live oak",Good,,,,,,,9/18/2025,,,22,18-24in,,,,,,,,5,Fagaceae,,Quercus,0101000020110F00009707D3467B1469C195CA651E49EE4E41,,,,,,Yes,N/A,,,,,,,,,,,10/9/2025,Marian,,"Quercus agrifolia",34.188656757867,,-118.12079016494,,,,,,,,6,,1,,,,,1000005454.jpg_pg_68cc4c18018bc.jpg,,,,64464,"Altadena Tree Protection: Properties Served",,,,11,Alive,,,,,,,,,,1,,,,,,Marian,,,9,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,ACPA,"Japanese Maple",Fair,,,,,,,9/18/2025,,,1.5,0-3in,,,,,,,,1,Sapindaceae,,,0101000020110F000038F815827B1469C1CDAA54CE4BEE4E41,,,,,,Yes,N/A,,,,,,,,,,9/18/2025,10/9/2025,Marian,,"Acer palmatum",34.188696694475,,-118.12080680103,,,,,,,,1,,1,,,,,image.jpg_pg_68cc4d1b2cf04.jpg,,,,64463,"Altadena Tree Protection: Properties Served",,,,1,Alive,,,,,,,,"150 gallon",,1,,,,,,Marian,,,1,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,ACPA,"Japanese Maple",Good,,,,,,,9/18/2025,,,2,0-3in,,,,,,,,1,Sapindaceae,,,0101000020110F0000465125CE7B1469C16791F5824DEE4E41,,,,,,Yes,N/A,,,,,,,,,,9/18/2025,10/9/2025,Marian,,"Acer palmatum",34.188722042077,,-118.12082815285,,,,,,,,1,,1,,,,,image.jpg_pg_68cc4d68ddb92.jpg,,,,64462,"Altadena Tree Protection: Properties Served",,,,1,Alive,,,,,,,,"150 gallon",,1,,,,,,Marian,,,1,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,ACPA,"Japanese Maple",Excellent,,,,,,,9/18/2025,,,1,0-3in,,,,,,,,,Sapindaceae,,,0101000020110F00004DFEEF167B1469C153C45B1851EE4E41,,,,,,Yes,N/A,,,,,,,,,,9/18/2025,10/9/2025,Marian,,"Acer palmatum",34.188775299844,,-118.12077672197,,,,,,,,,,1,,,,,image.jpg_pg_68cc51aa77e83.jpg,,,,64461,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,"150 gallon",,1,,,,,,Marian,,,,
,,,,"2536 Boulder Road",2536,"Boulder Road",,No,,Altadena,,"Trembling aspen ",Poor,,,,,,,9/18/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000881887707A1469C1A4C2318951EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Populus tremulodes",34.188781850303,,-118.12073000684,,,,,,,,,,1,,,,,,,,,64460,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
